coc_id,year,field_id,class,manual_value,auto_value,source_page,reason
IL-511,2024,3a_2,A_categorical,,Yes,60,manual_blank
IL-511,2024,3c_1,A_categorical,,No,64,manual_blank
IL-511,2024,4a_1,A_categorical,,Yes,65,manual_blank
IN-502,2024,1a_4,C_label,Indiana Housing and Community Developoment Authority,Indiana Housing and Community Developoment Authori,2,manual='indiana housing and community developoment authority'/auto='indiana housing and community developoment authori'
IN-502,2024,1b_1_10_ces,A_categorical,Yez,Yes,3,manual='Yez'/auto='Yes'
KS-503,2024,2a_6,A_categorical,Yes,No,67,manual='Yes'/auto='No'
KY-500,2024,1c_4c_1_mou,A_categorical,No,,,auto_blank
KY-500,2024,1c_4c_1_oth,A_categorical,No,,,auto_blank
KY-500,2024,1c_4c_2_mou,A_categorical,No,,,auto_blank
KY-500,2024,1c_4c_2_oth,A_categorical,No,,,auto_blank
KY-500,2024,1c_4c_3_mou,A_categorical,Yes,,,auto_blank
KY-500,2024,1c_4c_3_oth,A_categorical,Yes,,,auto_blank
KY-500,2024,1c_4c_4_mou,A_categorical,No,,,auto_blank
KY-500,2024,1c_4c_4_oth,A_categorical,No,,,auto_blank
KY-500,2024,1c_4c_5_mou,A_categorical,No,,,auto_blank
KY-500,2024,1c_4c_5_oth,A_categorical,No,,,auto_blank
KY-500,2024,1c_4c_6_mou,A_categorical,No,,,auto_blank
KY-500,2024,1c_4c_6_oth,A_categorical,Yes,,,auto_blank
KY-500,2024,1c_4c_7_mou,A_categorical,No,,,auto_blank
KY-500,2024,1c_4c_7_oth,A_categorical,No,,,auto_blank
KY-500,2024,1c_4c_8_mou,A_categorical,No,,,auto_blank
KY-500,2024,1c_4c_8_oth,A_categorical,Yes,,,auto_blank
KY-500,2024,1c_4c_9_mou,A_categorical,No,,,auto_blank
KY-500,2024,1c_4c_9_oth,A_categorical,No,,,auto_blank
KY-500,2024,2a_5_1_coverage,B_percent,0.7994,0.7494,47,manual=79.94/auto=74.94
KY-501,2024,1d_2_2,B_integer,36.0,35.0,22,manual=36/auto=35
LA-502,2024,1d_4_1_policymakers,A_categorical,Yes,,,auto_blank
LA-502,2024,1d_4_1_prevent_crim,A_categorical,Empty,,,auto_blank
LA-506,2024,2a_5_4_non_vsp,B_integer,0.52,52,42,manual=0/auto=52
LA-506,2024,2a_6,A_categorical,Yes,No,59,manual='Yes'/auto='No'
LA-506,2024,3c_1,A_categorical,Empty,No,55,manual='Empty'/auto='No'
LA-507,2024,2a_5_2_non_vsp,B_integer,0.0,,,auto_blank
LA-507,2024,2a_5_2_vsp,B_integer,0.0,,,auto_blank
LA-507,2024,2a_5_2_hmis,B_integer,0.0,,,auto_blank
LA-507,2024,2a_5_2_coverage,B_percent,Empty,,,auto_blank
LA-507,2024,2a_5_6_non_vsp,B_integer,0.0,,,auto_blank
LA-507,2024,2a_5_6_vsp,B_integer,0.0,,,auto_blank
LA-507,2024,2a_5_6_hmis,B_integer,0.0,,,auto_blank
LA-507,2024,2a_5_6_coverage,B_percent,Empty,,,auto_blank
LA-509,2024,1d_2_1,B_integer,30.0,36.0,23,manual=30/auto=36
LA-509,2024,3a_2,A_categorical,No,Yes,61,manual='No'/auto='Yes'
MA-502,2024,1a_2,C_label,Lynn Housing Authority and Neighborhood Development ,Lynn Housing Authority & Neighborhood Development,2,manual='lynn housing authority and neighborhood development'/auto='lynn housing authority & neighborhood development'
MA-502,2024,1a_4,C_label,Lynn Housing Authority and Neighborhood Development ,Lynn Housing Authority & Neighborhood Development,2,manual='lynn housing authority and neighborhood development'/auto='lynn housing authority & neighborhood development'
MA-503,2024,1a_2,C_label,Bamstable County,Barnstable County,2,manual='bamstable county'/auto='barnstable county'
MA-503,2024,1a_4,C_label,Bamstable County,Barnstable County,2,manual='bamstable county'/auto='barnstable county'
MA-503,2024,1c_1_9,A_categorical,Nonexsistent,Nonexistent,9,manual='Nonexsistent'/auto='Nonexistent'
MA-503,2024,1d_9_1,A_categorical,2. The LCoC uses the CoC Racial Equity Analysis Tool to uncover any disparate impact and outcomes of providers’ policies and services on people of different races in LCoC funded housing or services. We generate a dashboard report using data disaggregated by race that shows incidences or patterns that we need to address.,Yes,32,manual='2. The LCoC uses the CoC Racial Equity Analysis Tool to uncover any disparate impact and outcomes of providers’ policies and services on people of different races in LCoC funded housing or services. We generate a dashboard report using data disaggregated by race that shows incidences or patterns that we need to address.'/auto='Yes'
MA-504,2024,1d_9_1,A_categorical,We use data from the Massachusetts CoC group. Its Racial Equity Working Group meets quarterly to analyze findings from the Racial Equity Analysis Tools for each CoC in the state. If it finds any disparities it will work with the CoC of concern and develop corrective strategies as needed.,,,auto_blank
MA-505,2024,1d_9_1,A_categorical,Our Point-in-Time count revealed further that a disproportionate number of people who report as BIPOC are more likely to be unsheltered. This pattern held true for families as well.,Yes,33,manual='Our Point-in-Time count revealed further that a disproportionate number of people who report as BIPOC are more likely to be unsheltered. This pattern held true for families as well.'/auto='Yes'
MA-506,2024,2a_5_1_coverage,B_percent,0.959,0.969,44,manual=95.9/auto=96.9
MA-506,2024,1d_9_1,A_categorical,LCoC’s annual monitoring process is designed to catch any incidence of discriminatory actions or disparate outcomes. During the monitoring process the reviewer asks about each provider’s process to ensure that it is providing equitable assistance.,Yes,29,manual='LCoC’s annual monitoring process is designed to catch any incidence of discriminatory actions or disparate outcomes. During the monitoring process the reviewer asks about each provider’s process to ensure that it is providing equitable assistance.'/auto='Yes'
MA-507,2024,1d_9_1,A_categorical,LCoC providers collect customer satisfaction surveys annually. LCoC reviews a random sample of the program participant surveys. If survey respondents report any incidents that might violate fair housing and anti-discrimination rules this will trigger a deeper investigation into the provider agency.,Yes,32,manual='LCoC providers collect customer satisfaction surveys annually. LCoC reviews a random sample of the program participant surveys. If survey respondents report any incidents that might violate fair housing and anti-discrimination rules this will trigger a deeper investigation into the provider agency.'/auto='Yes'
MA-509,2024,1d_9_1,A_categorical,LCoC runs HMIS reports regularly to update our understanding of disparate impacts and outcomes.,Yes,30,manual='LCoC runs HMIS reports regularly to update our understanding of disparate impacts and outcomes.'/auto='Yes'
MA-511,2024,1d_9_1,A_categorical,"The State Racial Equity Working Group found that a disproportionate number of people in LCoC who identified as BIPOC experienced poverty and homelessness. Although only 14% of people in our defined geographic region identify as BIPOC, they make up 22% of homeless people.",Yes,31,"manual='The State Racial Equity Working Group found that a disproportionate number of people in LCoC who identified as BIPOC experienced poverty and homelessness. Although only 14% of people in our defined geographic region identify as BIPOC, they make up 22% of homeless people.'/auto='Yes'"
MA-515,2024,1a_2,C_label,Fall River CoC,Fall River CoC (MA-515),2,manual='fall river coc'/auto='fall river coc (ma-515)'
MA-515,2024,1a_4,C_label,Fall River CoC,Fall River CoC (MA-515),2,manual='fall river coc'/auto='fall river coc (ma-515)'
MA-516,2024,4a_1,A_categorical,Empty,,,auto_blank
MD-501,2024,1b_1_18_voted,A_categorical,Yes,No,4,manual='Yes'/auto='No'
MD-501,2024,1b_1_18_ces,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MD-501,2024,1b_1_30_meetings,A_categorical,Yes,No,4,manual='Yes'/auto='No'
MD-503,2024,2a_5_1_non_vsp,B_integer,163.0,,,auto_blank
MD-503,2024,2a_5_1_vsp,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_1_hmis,B_integer,163.0,,,auto_blank
MD-503,2024,2a_5_1_coverage,B_percent,0.98,,,auto_blank
MD-503,2024,2a_5_2_non_vsp,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_2_vsp,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_2_hmis,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_2_coverage,B_percent,0.0,,,auto_blank
MD-503,2024,2a_5_3_non_vsp,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_3_vsp,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_3_hmis,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_3_coverage,B_percent,0.0,,,auto_blank
MD-503,2024,2a_5_4_non_vsp,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_4_vsp,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_4_hmis,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_4_coverage,B_percent,0.0,,,auto_blank
MD-503,2024,2a_5_5_non_vsp,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_5_vsp,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_5_hmis,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_5_coverage,B_percent,0.0,,,auto_blank
MD-503,2024,2a_5_6_non_vsp,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_6_vsp,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_6_hmis,B_integer,0.0,,,auto_blank
MD-503,2024,2a_5_6_coverage,B_percent,0.0,,,auto_blank
MD-505,2024,1a_2,C_label,Baltimore County Development of Housing and Community Development,Baltimore County Department of Housing and Community Development,2,manual='baltimore county development of housing and community development'/auto='baltimore county department of housing and community development'
MD-511,2024,2a_5_4_hmis,B_integer,31.0,89,46,manual=31/auto=89
MD-513,2024,2a_6,A_categorical,Yes,,,auto_blank
MD-601,2024,1b_1_27_meetings,A_categorical,yy,Yes,4,manual='yy'/auto='Yes'
MD-601,2024,1c_7c_1,A_categorical,Yes,,,auto_blank
MD-601,2024,2a_5_6_coverage,B_percent,0.0,1.0,47,manual=0.0/auto=100.0
MI-500,2024,1b_1_23_voted,A_categorical,Yes,No,4,manual='Yes'/auto='No'
MI-500,2024,2a_5_1_non_vsp,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_1_vsp,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_1_hmis,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_1_coverage,B_percent,0.0,,,auto_blank
MI-500,2024,2a_5_2_non_vsp,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_2_vsp,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_2_hmis,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_2_coverage,B_percent,0.0,,,auto_blank
MI-500,2024,2a_5_3_non_vsp,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_3_vsp,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_3_hmis,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_3_coverage,B_percent,0.0,,,auto_blank
MI-500,2024,2a_5_4_non_vsp,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_4_vsp,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_4_hmis,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_4_coverage,B_percent,0.0,,,auto_blank
MI-500,2024,2a_5_5_non_vsp,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_5_vsp,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_5_hmis,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_5_coverage,B_percent,0.0,,,auto_blank
MI-500,2024,2a_5_6_non_vsp,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_6_vsp,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_6_hmis,B_integer,0.0,,,auto_blank
MI-500,2024,2a_5_6_coverage,B_percent,0.0,,,auto_blank
MI-501,2024,2a_5_4_coverage,B_percent,1.0,0.941,50,manual=100.0/auto=94.1
MI-503,2024,1a_1b,C_label,"St. Clair Shores, Warren/Macbomb COunty CoC","St. Clair Shores, Warren/Macomb County CoC",2,"manual='st. clair shores, warren/macbomb county coc'/auto='st. clair shores, warren/macomb county coc'"
MI-504,2024,1c_1_1,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_2,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_3,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_4,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_5,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_6,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_7,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_8,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_9,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_10,A_categorical,Nonexistent,,,auto_blank
MI-504,2024,1c_1_11,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_12,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_13,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_14,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_15,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_16,A_categorical,Yes,,,auto_blank
MI-504,2024,1c_1_17,A_categorical,Yes,,,auto_blank
MI-504,2024,2a_5_6_coverage,B_percent,0.0,1.0,44,manual=0.0/auto=100.0
MI-512,2024,1b_1_1_meetings,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_1_voted,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_1_ces,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_2_meetings,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_2_voted,A_categorical,,No,3,manual_blank
MI-512,2024,1b_1_2_ces,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_3_meetings,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_3_voted,A_categorical,,No,3,manual_blank
MI-512,2024,1b_1_3_ces,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_4_meetings,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_4_voted,A_categorical,,No,3,manual_blank
MI-512,2024,1b_1_4_ces,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_5_meetings,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_5_voted,A_categorical,,No,3,manual_blank
MI-512,2024,1b_1_5_ces,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_6_meetings,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_6_voted,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_6_ces,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_7_meetings,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_7_voted,A_categorical,,No,3,manual_blank
MI-512,2024,1b_1_7_ces,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_8_meetings,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_8_voted,A_categorical,,No,3,manual_blank
MI-512,2024,1b_1_8_ces,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_9_meetings,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_9_voted,A_categorical,,No,3,manual_blank
MI-512,2024,1b_1_9_ces,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_10_meetings,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_10_voted,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_10_ces,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_11_meetings,A_categorical,,Nonexistent,3,manual_blank
MI-512,2024,1b_1_11_voted,A_categorical,,No,3,manual_blank
MI-512,2024,1b_1_11_ces,A_categorical,,No,3,manual_blank
MI-512,2024,1b_1_12_meetings,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_12_voted,A_categorical,,No,3,manual_blank
MI-512,2024,1b_1_12_ces,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_13_meetings,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_13_voted,A_categorical,,No,3,manual_blank
MI-512,2024,1b_1_13_ces,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_14_meetings,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_14_voted,A_categorical,,No,3,manual_blank
MI-512,2024,1b_1_14_ces,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_15_meetings,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_15_voted,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_15_ces,A_categorical,,Yes,3,manual_blank
MI-512,2024,1b_1_16_meetings,A_categorical,,Nonexistent,3,manual_blank
MI-512,2024,1b_1_16_voted,A_categorical,,No,3,manual_blank
MI-512,2024,1b_1_16_ces,A_categorical,,No,3,manual_blank
MI-512,2024,1b_1_17_meetings,A_categorical,,Nonexistent,4,manual_blank
MI-512,2024,1b_1_17_voted,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_17_ces,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_18_meetings,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_18_voted,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_18_ces,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_19_meetings,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_19_voted,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_19_ces,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_20_meetings,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_20_voted,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_20_ces,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_21_meetings,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_21_voted,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_21_ces,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_22_meetings,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_22_voted,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_22_ces,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_23_meetings,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_23_voted,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_23_ces,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_24_meetings,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_24_voted,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_24_ces,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_25_meetings,A_categorical,,Nonexistent,4,manual_blank
MI-512,2024,1b_1_25_voted,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_25_ces,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_26_meetings,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_26_voted,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_26_ces,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_27_meetings,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_27_voted,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_27_ces,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_28_meetings,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_28_voted,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_28_ces,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_29_meetings,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_29_voted,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_29_ces,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_30_meetings,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_30_voted,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_30_ces,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_31_meetings,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_31_voted,A_categorical,,No,4,manual_blank
MI-512,2024,1b_1_31_ces,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_32_meetings,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_32_voted,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_32_ces,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_33_meetings,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_33_voted,A_categorical,,Yes,4,manual_blank
MI-512,2024,1b_1_33_ces,A_categorical,,Yes,4,manual_blank
MI-512,2024,1c_1_1,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_1_2,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_1_3,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_1_4,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_1_5,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_1_6,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_1_7,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_1_8,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_1_9,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_1_10,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_1_11,A_categorical,,Nonexistent,9,manual_blank
MI-512,2024,1c_1_12,A_categorical,,Nonexistent,9,manual_blank
MI-512,2024,1c_1_13,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_1_14,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_1_15,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_1_16,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_1_17,A_categorical,,Yes,9,manual_blank
MI-512,2024,1c_2_1,A_categorical,,Yes,10,manual_blank
MI-512,2024,1c_2_2,A_categorical,,Yes,10,manual_blank
MI-512,2024,1c_2_3,A_categorical,,Yes,10,manual_blank
MI-512,2024,1c_2_4,A_categorical,,Yes,10,manual_blank
MI-512,2024,1c_3_1,A_categorical,,Yes,10,manual_blank
MI-512,2024,1c_3_2,A_categorical,,Yes,10,manual_blank
MI-512,2024,1c_3_3,A_categorical,,Yes,10,manual_blank
MI-512,2024,1c_3_4,A_categorical,,Yes,10,manual_blank
MI-512,2024,1c_3_5,A_categorical,,Yes,10,manual_blank
MI-512,2024,1d_1_1,A_categorical,,Yes,23,manual_blank
MI-512,2024,1d_1_2,A_categorical,,Yes,23,manual_blank
MI-512,2024,1d_1_3,A_categorical,,Yes,23,manual_blank
MI-512,2024,1d_1_4,A_categorical,,Yes,23,manual_blank
MI-512,2024,1d_2_1,B_integer,,10.0,23,manual_blank
MI-512,2024,1d_2_2,B_integer,,10.0,23,manual_blank
MI-512,2024,1d_2_3,B_percent,,1.0,23,manual_blank
MI-512,2024,1d_4_1_policymakers,A_categorical,,Yes,25,manual_blank
MI-512,2024,1d_4_1_prevent_crim,A_categorical,,Yes,25,manual_blank
MI-512,2024,1d_4_2_policymakers,A_categorical,,Yes,25,manual_blank
MI-512,2024,1d_4_2_prevent_crim,A_categorical,,No,25,manual_blank
MI-512,2024,1d_4_3_policymakers,A_categorical,,Yes,26,manual_blank
MI-512,2024,1d_4_3_prevent_crim,A_categorical,,No,26,manual_blank
MI-512,2024,1d_6_1,A_categorical,,Yes,26,manual_blank
MI-512,2024,1d_6_2,A_categorical,,Yes,26,manual_blank
MI-512,2024,1d_6_3,A_categorical,,Yes,26,manual_blank
MI-512,2024,1d_6_4,A_categorical,,Yes,26,manual_blank
MI-512,2024,1d_6_5,A_categorical,,Yes,26,manual_blank
MI-512,2024,1d_6_6,A_categorical,,Yes,26,manual_blank
MI-512,2024,1d_9b_1,A_categorical,,Yes,33,manual_blank
MI-512,2024,1d_9b_2,A_categorical,,Yes,33,manual_blank
MI-512,2024,1d_9b_3,A_categorical,,Yes,33,manual_blank
MI-512,2024,1d_9b_4,A_categorical,,Yes,33,manual_blank
MI-512,2024,1d_9b_5,A_categorical,,Yes,33,manual_blank
MI-512,2024,1d_9b_6,A_categorical,,Yes,34,manual_blank
MI-512,2024,1d_9b_7,A_categorical,,Yes,34,manual_blank
MI-512,2024,1d_9b_8,A_categorical,,Yes,34,manual_blank
MI-512,2024,1d_9b_9,A_categorical,,Yes,34,manual_blank
MI-512,2024,1d_9b_10,A_categorical,,Yes,34,manual_blank
MI-512,2024,1d_9b_11,A_categorical,,Yes,34,manual_blank
MI-512,2024,1c_4c_1_mou,A_categorical,,No,12,manual_blank
MI-512,2024,1c_4c_1_oth,A_categorical,,Yes,12,manual_blank
MI-512,2024,1c_4c_2_mou,A_categorical,,No,12,manual_blank
MI-512,2024,1c_4c_2_oth,A_categorical,,No,12,manual_blank
MI-512,2024,1c_4c_3_mou,A_categorical,,No,12,manual_blank
MI-512,2024,1c_4c_3_oth,A_categorical,,Yes,12,manual_blank
MI-512,2024,1c_4c_4_mou,A_categorical,,Yes,12,manual_blank
MI-512,2024,1c_4c_4_oth,A_categorical,,Yes,12,manual_blank
MI-512,2024,1c_4c_5_mou,A_categorical,,No,12,manual_blank
MI-512,2024,1c_4c_5_oth,A_categorical,,Yes,12,manual_blank
MI-512,2024,1c_4c_6_mou,A_categorical,,Yes,12,manual_blank
MI-512,2024,1c_4c_6_oth,A_categorical,,Yes,12,manual_blank
MI-512,2024,1c_4c_7_mou,A_categorical,,No,12,manual_blank
MI-512,2024,1c_4c_7_oth,A_categorical,,No,12,manual_blank
MI-512,2024,1c_4c_8_mou,A_categorical,,No,12,manual_blank
MI-512,2024,1c_4c_8_oth,A_categorical,,No,12,manual_blank
MI-512,2024,1c_4c_9_mou,A_categorical,,No,12,manual_blank
MI-512,2024,1c_4c_9_oth,A_categorical,,No,12,manual_blank
MI-512,2024,1c_5c_1_proj,A_categorical,,Yes,15,manual_blank
MI-512,2024,1c_5c_1_ces,A_categorical,,Yes,15,manual_blank
MI-512,2024,1c_5c_2_proj,A_categorical,,Yes,15,manual_blank
MI-512,2024,1c_5c_2_ces,A_categorical,,Yes,15,manual_blank
MI-512,2024,1c_5c_3_proj,A_categorical,,Yes,15,manual_blank
MI-512,2024,1c_5c_3_ces,A_categorical,,Yes,15,manual_blank
MI-512,2024,1c_5c_4_proj,A_categorical,,Yes,15,manual_blank
MI-512,2024,1c_5c_4_ces,A_categorical,,Yes,15,manual_blank
MI-512,2024,1c_5c_5_proj,A_categorical,,Yes,15,manual_blank
MI-512,2024,1c_5c_5_ces,A_categorical,,Yes,15,manual_blank
MI-512,2024,1c_5c_6_proj,A_categorical,,Yes,15,manual_blank
MI-512,2024,1c_5c_6_ces,A_categorical,,Yes,15,manual_blank
MI-512,2024,1c_7c_1,A_categorical,,Yes,21,manual_blank
MI-512,2024,1c_7c_2,A_categorical,,No,21,manual_blank
MI-512,2024,1c_7c_3,A_categorical,,Yes,21,manual_blank
MI-512,2024,1c_7c_4,A_categorical,,Yes,21,manual_blank
MI-512,2024,1c_7c_5,A_categorical,,Yes,21,manual_blank
MI-512,2024,1c_7c_6,A_categorical,,No,21,manual_blank
MI-512,2024,1c_7c_7,A_categorical,,Yes,21,manual_blank
MI-512,2024,1d_10a_1_years,B_integer,,30,37,manual_blank
MI-512,2024,1d_10a_1_unsheltered,B_integer,,30,37,manual_blank
MI-512,2024,1d_10a_2_years,B_integer,,1,37,manual_blank
MI-512,2024,1d_10a_2_unsheltered,B_integer,,1,37,manual_blank
MI-512,2024,1d_10a_3_years,B_integer,,1,37,manual_blank
MI-512,2024,1d_10a_3_unsheltered,B_integer,,1,37,manual_blank
MI-512,2024,1d_10a_4_years,B_integer,,15,37,manual_blank
MI-512,2024,1d_10a_4_unsheltered,B_integer,,15,37,manual_blank
MI-512,2024,2a_5_1_non_vsp,B_integer,,124,49,manual_blank
MI-512,2024,2a_5_1_vsp,B_integer,,16,49,manual_blank
MI-512,2024,2a_5_1_hmis,B_integer,,108,49,manual_blank
MI-512,2024,2a_5_1_coverage,B_percent,,1.0,49,manual_blank
MI-512,2024,2a_5_2_non_vsp,B_integer,,0,49,manual_blank
MI-512,2024,2a_5_2_vsp,B_integer,,0,49,manual_blank
MI-512,2024,2a_5_2_hmis,B_integer,,0,49,manual_blank
MI-512,2024,2a_5_2_coverage,B_percent,,0.0,49,manual_blank
